Label,Text
0,HAPPY MOTHER`S DAY to ALL MOM`S HERE and to YOUR MOMS too
0,"Thanks for the follow, Doug. I like that hat"
0, you`re absolutely welcome.  i love you too and am happy i was able to help make that moment happen.
1," Try have a read of the Paul Mckenna book I Can Make You Thin, it has some good advice on how bad traditional 'diets' are"
2,ugh... hangover. sign that i`m getting old
0," oooh...I wish I could`ve gone there today, too!   I know Zach was looking forward to it."
0, Lindsay we are your spanish fansite and we love you www.ultimatelohan.org please reply us  I wish you a good flight <3
1,Tempted to buy MAC at ACW....even though I don`t need anything....but I want to try dazzleglasses
1," Even more so bc I drove their asses to Chandler, which is why I am just now getting home, an hour and a half later. LOL"
2,My throat hurts
2,So screwed for sat 2 us
0, all good! Take a rest
0,Had an awesome weekend and an awesome turn out to my rummage sales on friday and saturday!!
2,"Recession hit Veronique Branquinho, she has to quit her company, such a shame!"
0," that was a really good interview to read, really enjoyed it  x"
1, ill be alright but the whip may not
0, http://twitpic.com/3bnas - oh my god! you`re adorable! ilove you so much  you are my inspiration Nick!
0,  sounds like a challenge then  I can see it would be useful to be able explicitly  schedule threads...
1,Seems like 60 min wait time  should I call the wife now
0,"Spending a wonderful Mothers Day with Brad, Mom and Dad.  Happy Mothers Day to all Moms"
1, You have to come to Chile... with AC/DC would be fine
0, friends of mine just meet you today..... I can`t wait until it is my turn
1,Created a new album on my Facebook for my Phantom cross stitch  I want to track my own progress so I feel like I am getting something done
1, yeah quite a few kids in my school got swine flu. they only close down the school if its 30 kids or more
2, Sorry I didn`t go  Jesus wasn`t feeling it. And you know I can`t see it with out my best bud. Well that movie anyways 
2,If someone in the family died you would of heard about it. Duhhhhhh. . .
0,"_shantz heyy shantell!  twitter is cool, thats why! and guess what!! i followed britney spears, and she followed me back!"
0,  E3? Nice! I wish i could go! make sure to take tons of pictures!!!
0,live long and prosper !  lol star trek was the best!
2,I can`t keep it
0, womp womp woooomp!
2,"if one people did any wrong, the world blames all the people over there, this is the great world which we are living in!  ****!"
2,I can`t believe I thought I had a morning shift today and told Alex that I could take him to the airport.  His flight is during my shift!
0,My lovely husband made me breakfast in bed this morning. Who says chivalry is dead?
1,Is definitely working sunday afternoon to late evening
1, fun who did you go with??? Another park no invite!  LOL
0,"hmmm dollhouse sounds pretty good, http://bit.ly/z3aZv  i think ima download it and try watching it"
1,would love to say TGIF but working at 6am tomorrow
1," woo! I was at whole earth tonight, maybe tomorrow some, let me know if you come back. Yay for wikipedia"
1, A 25 year old zebra with wind? Lol
1,I`ve listed lots of new beads on eBay!
2,is sitting in the marshall center w/Mina. Some1 must really not want me to go to the gym..this time i lost my wallet n w/no ID i cant go
1, true but if I don`t put a case on it I`ll break it in a week.  don`t worry ill find a way to make it work.
0,i <3 my new picture! its so pretty with the reflecting sunlight on the leaves!
2," yea, feel like im bein ignored"
2,I need to play inFamous... Where`s a free Blockbuster rental coupon when you need one? I miss that Coke Reward
0, i think both ?s related to size depend on structures and system: hard to relay in tweet but worth blogging..good questions this am
0,Just snappy`s delivered some tea and ice cream. I love my sister.
2," no he sabido nada de ti, this is making me a bit sad I must say!"
1, you`re not gonna paint me? oh well  ;)
2, I MISS U CEDDY
0, aww what kind of dog do u have? I have a chihuahua named Zoey
0,NiGHT NiGHT MY TWiTTER LOVES ON THE PHONE THEN SLEEP
0,  Thank you!
1,The heat is here!!!
1, not having your lights on concerns me! Lol! Stay safe!
0,Wow one of the nicest patients I`ve ever had! He`s being deplyod to falouga-Iraq n-week
2,Oh **** ... Placebo tix and Tori Amos both go on sale at 9am. Anticipating hot cake distribution of both.
2,HEY YOU` ALL SUCK;its anybody on there :s im so bored common answear me
2,Geez I`m hating bein at work till 10 on a day like this I feel like its a wasted lovley day
1," lmao, im only joking mate"
0,ah what a lovely day for a bike ride and cake making  *is rooting 4 those who are revising!* do your best! X
0,i wish my blog was working properly - i have a great #followfriday blog post i wanted to showcase!
1,  http://tinyurl.com/mdr7b4 I just noticed that too
2, I have no idea  I`m watching Rafa too. Running to the comp ever to often to check live score. he`s 3-2 down in the third.
1," Yeah it did, it explained everything"
0, it`s the best day ever. it`s my birthday
2," http://twitpic.com/4wfs8 - You are so weird. You need to lay off the smokes, because you`re talking to yourself."
0, hay naku!!madaya ka talaga ah hehe ..hey happy mothers day to your mom nga pala   and to your mom also
2,its sad that the rats are becoming aggressive against the guinea pigs. I have to seperate them.
1,The sun is breaking through the clouds!...and now it`s covered up again.
1," talk to me isn`t a good idea?  i`m going to buy a gift to my friend, so you have 20 mins..."
2,Bug in **** cod4 system link. My map pack isnt working
2,can`t go to bed  An am sooooo tired!!!
0,"I`m so sleepy now...g`night! HAPPY MOTHER`S DAY to your Mother, Mama, Ma, Mommy (whatever you call them. LoL) from Mie!"
1,"_beli haha yeah u did, oh well theres always next yr  chin up princess hehe"
1, I`m not in America! I`m not going anymore  You phoned earlier?
0," See you October! Love the new book, when`s the next one out?"
0," Bill, absolutely fantastic programme. Loved the `cow bell` bit towards the end."
0,Loving the sunshine! Wish poor Richie would feel better
0,"Wishes I was going to the pxy summer jam, but can never seem to win"
2, nope  het is LOST&found he ;-)
0," praying you get better soon you sweet one , sorry your still not well"
2, we`ll test that theory  with no right arm to strum with.  Got a feelin I`ll be humming my new tunes for a while
1,"Going to bed, with peter."
1,"Shhhweeeet-jay-z, bros back from from prom"
1,"this evening,picking up n`pop and go for dinner at Ta Lum Tum Tum (som-tum),Major Avenue..decided to go home(not clubing tonite).."
2, THIS WEBSITE GAVE ME A VIRUS! When i opened it more windows kept POPPING up
0,  _c    Thank you for the FFs my friends!
2, Sorry to hear that Carol.
0,"  and Em, my baby, starts kindergarten.  What a crazy summer it`s going to be."
2,got 1 after school detention. 2 lunch times and if i dont go to them. i will get 2 more after schools
1,says she wants to be w/ marykay @ sendai right now
2,"slept in, missed bus, train delayed, doesn`t stop at my stop, late for work. **** heelllll"
0,Happy Mother`s Day everyone
1,Came out of my house this morning to the stink of cat poo. I have cats doing their business in my little bit of garden.
2,Did you guys figure out Saturday? I really wanted to go but my mom is sick so I have to take her to the hospital in Tampa
1,Can`t paint anymore because of the light
1, when will she b finished
1,1 month ahaha. AND i dunno if I can go tomorrow LMAO cause i went today   Freakin filipino parents AHA
0, YEP  it`ll be awesome to the max =] haha
2,seagull hates me and im utterly depressed about it. i miss him.
1, yes dear....  ... I`m opff bbl8r
2,"Lunch is boringgg  driving after school today, ugh hope i do better with mr. Dodd"
1," esther rhymes with: investor, tester, jester, pester, polyester, semester, sylvester, requester... just to name a few"
1,Getting ready for a going-away dessert reception for a colleague who`s off to grad school.
2, that breaks my heart
0,the japanese exchange student is the cutest thing i`ve ever seen. seriously HAHA i want to put her in my pocket&keep her D:
2," not here for long hun, head hurts"
0, Ahhh I can only imagine what you`re looking at!! So luckyyy. Hope your having fun.
2,it`s realy boo0o0o0o00oring ..my book is on the side & i`m not studyin for sure...
0,I don`t feel any pressure right now...    Happy Mother`s Day people...
0, I googled 'engagement rings' & this is the EXACT ring i want.it was the 1st result too  *sigh* love it.http://twurl.nl/jaq5j4
2, was able to create an iTunes acct but can no longer redeem the Kris Allen album. note said it got canceled
2,"YESSS, FLASH IS BEING **** TONIGHT!  It.........takes.................time...........to.........open...........a..........webpage......"
0, Thanks. They`re both so cute. Havent been home for many years so havent seen them in person
2,#Java is not working - hmph!  Can`t upload photos to #Facebook.
0, it was great to meet ya katie...awesome shows for sure!! Safe travels home.
1,to the people i was txting... sorry phone is dead and i can`t resurrect it.  hopefully verizon will replace it and i`ll it back by tonight
1,Battery is going to die!
0, Agfest? it was pretty awesome.. loads of people were there lol
1,_Aston Still looking  I filled out quite a few applications last week and once I get home I`ll continue.
2, my stupid putet won`t let me go to your chat
0, will be following you tomorrow!!  sleep well
1," that`s the prob, no idea how to meet guys. Met all my exs online & now I`ve dated that pool dry"
0, no  the love of my life is. so i guess now im definately shooting for good
0,So hyped about E3. I wish I could go...
0,<3 KoRn... You guys are champions of the world
0," haha! i see...  go, wear BLUE! ) heey, ur watching JONAS! hahaha ) haven`t watched any ep yet.. hope it shows here soon!:p"
0, awww hes too cute!!wish i could`ve gone
2,I`m Such a nerd. Reading my first of many books this summer
2,i have poop on my shirt and a insanely cracked screen on my iphone. daaaang.
0,happy mother`s day
1, I may be in the US for it in which case I`ll attend but if its off my own back I can`t afford to go
2,"has applied for OSAP yet again- God, I`m gonna owe major $$$ by the end of my academic career, this just ain`t right!!"
2, I`m so sad I wish I was going to
2,"On my way to work, I`m kinda sad"
2,"  Still dealing with quite a bit of pain, will jump off here soon to lay down,very frustrating  Thanks 4 asking"
2,"sososo bummed, like really bummed, i hate this rain, ruin my date..."
2,I`m really nervous about giving a speech at a wedding tomorrow
2,John making me wear a mask and gloves at work cause I`m sick. Says he doesn`t want to catch swine flu.  http://yfrog.com/02mxjj
0,I`m so proud of my NAU graduate friend!!! We`re getting ready to celebrate  tonight!!! It`ll be an international ordeal~
1,Wheres my phone ?!
1, Two more tweets to go for 2345 tweets
1,Off the a village May Fayre now.  Bag packed ready to bring back home-made goodies.
2,"sorry , i chili cheese dogged without you"
0,Finally reunited with my Hunny bunny_0802 I have him for a few days b4 he leaves me again for another week away @ work  night!
